A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	virus	type
Human_alphaherpesvirus_1_96N14.S8	0.00283018867924528	0.00566037735849057	0.00471698113207547	0.000943396226415094	0	0.000943396226415094	0.00471698113207547	0.00377358490566038	0.00943396226415094	0.0169811320754717	0.0122641509433962	0.00471698113207547	0.000943396226415094	0.00377358490566038	0.000943396226415094	0.00188679245283019	0.00283018867924528	0.0160377358490566	0.0179245283018868	0.00566037735849057	0.00377358490566038	0.00188679245283019	0.0132075471698113	0.00377358490566038	0.0113207547169811	0.0235849056603774	0.0264150943396226	0.00283018867924528	0.010377358490566	0.00660377358490566	0.00471698113207547	0.00283018867924528	0.010377358490566	0.019811320754717	0.0358490566037736	0.00660377358490566	0.00188679245283019	0.00377358490566038	0.000943396226415094	0	0.0113207547169811	0.0141509433962264	0.0216981132075472	0.00566037735849057	0.00754716981132075	0.0141509433962264	0.0264150943396226	0.00471698113207547	0.00188679245283019	0.0179245283018868	0.0160377358490566	0.00849056603773585	0.00377358490566038	0.0113207547169811	0.0113207547169811	0	0.00566037735849057	0.0386792452830189	0.0641509433962264	0.0273584905660377	0.000943396226415094	0.00377358490566038	0.00283018867924528	0.00188679245283019	0.00849056603773585	0.0311320754716981	0.039622641509434	0.010377358490566	0.00849056603773585	0.0216981132075472	0.0377358490566038	0.00849056603773585	0.00188679245283019	0.00943396226415094	0.010377358490566	0.00660377358490566	0.00754716981132075	0.00283018867924528	0.00754716981132075	0.00471698113207547	0.010377358490566	0.0254716981132075	0.039622641509434	0.00849056603773585	0	0	0	0	0.00849056603773585	0.0132075471698113	0.0245283018867925	0.00754716981132075	0.00283018867924528	0.00377358490566038	0.00660377358490566	0.00283018867924528	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N14.S8
Human_alphaherpesvirus_1_96N15.N16	0	0.0131578947368421	0.00657894736842105	0.00657894736842105	0.0131578947368421	0	0.00657894736842105	0	0.0131578947368421	0.0592105263157895	0.0263157894736842	0	0	0	0	0	0.00657894736842105	0.00657894736842105	0.0263157894736842	0.00657894736842105	0.00657894736842105	0	0	0	0.0394736842105263	0.0197368421052632	0.0263157894736842	0	0.00657894736842105	0	0	0	0.0197368421052632	0.0197368421052632	0.0131578947368421	0.00657894736842105	0	0.0263157894736842	0	0	0.0197368421052632	0.00657894736842105	0	0.0131578947368421	0.00657894736842105	0	0.0131578947368421	0	0	0.0197368421052632	0.0197368421052632	0.0197368421052632	0.00657894736842105	0.0263157894736842	0.00657894736842105	0	0.00657894736842105	0.0921052631578947	0.105263157894737	0.0131578947368421	0	0	0.00657894736842105	0	0	0	0.0526315789473684	0.0197368421052632	0	0.00657894736842105	0.0131578947368421	0.0131578947368421	0	0.0131578947368421	0	0.00657894736842105	0	0	0	0	0.0131578947368421	0.0131578947368421	0.0394736842105263	0.0197368421052632	0	0	0	0	0	0	0.0131578947368421	0.0131578947368421	0	0	0.00657894736842105	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N15.N16
Human_alphaherpesvirus_1_96N15.N18	0.00680272108843537	0	0.00680272108843537	0	0	0	0	0	0.0136054421768707	0.00680272108843537	0.0272108843537415	0.00680272108843537	0	0	0.00680272108843537	0.00680272108843537	0.00680272108843537	0	0.0136054421768707	0.00680272108843537	0	0	0.0136054421768707	0	0.0340136054421769	0.0136054421768707	0.0408163265306122	0.0136054421768707	0.00680272108843537	0	0.0408163265306122	0.00680272108843537	0.0204081632653061	0.00680272108843537	0.0136054421768707	0.0136054421768707	0	0	0.00680272108843537	0	0.0136054421768707	0.0136054421768707	0.0136054421768707	0.0136054421768707	0.00680272108843537	0.00680272108843537	0.00680272108843537	0.0136054421768707	0	0.00680272108843537	0.0204081632653061	0.00680272108843537	0	0	0	0	0.00680272108843537	0.0272108843537415	0.0748299319727891	0.0136054421768707	0	0	0	0.00680272108843537	0.00680272108843537	0.0272108843537415	0.115646258503401	0.0204081632653061	0.0136054421768707	0	0.0136054421768707	0.0136054421768707	0.00680272108843537	0.0204081632653061	0.0136054421768707	0	0.00680272108843537	0.0136054421768707	0	0	0.0136054421768707	0.0204081632653061	0.0272108843537415	0	0	0	0	0	0.0136054421768707	0.00680272108843537	0.00680272108843537	0.0204081632653061	0	0.00680272108843537	0.0136054421768707	0.00680272108843537	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N15.N18
Human_alphaherpesvirus_1_96N16.N17.1	0.00568181818181818	0.00568181818181818	0.00284090909090909	0.00852272727272727	0	0	0	0	0.0170454545454545	0.0170454545454545	0.0369318181818182	0.00568181818181818	0.00568181818181818	0	0.00284090909090909	0	0.0113636363636364	0.0170454545454545	0.00568181818181818	0.00284090909090909	0.00568181818181818	0.00568181818181818	0.00284090909090909	0	0.00284090909090909	0.0284090909090909	0.0284090909090909	0.00568181818181818	0.00568181818181818	0.0113636363636364	0.00852272727272727	0.00284090909090909	0.0170454545454545	0.0255681818181818	0.0340909090909091	0.0113636363636364	0	0	0	0.00284090909090909	0	0.00852272727272727	0.00852272727272727	0.00852272727272727	0.00852272727272727	0.00852272727272727	0.0113636363636364	0.0142045454545455	0.00852272727272727	0.0170454545454545	0.0113636363636364	0	0.00568181818181818	0.0142045454545455	0	0	0.0255681818181818	0.0284090909090909	0.0681818181818182	0.03125	0	0	0.00284090909090909	0	0.00284090909090909	0.0198863636363636	0.0397727272727273	0.00852272727272727	0.00568181818181818	0.0198863636363636	0.03125	0.00852272727272727	0	0.0113636363636364	0.0113636363636364	0.00852272727272727	0.00284090909090909	0.00568181818181818	0.00284090909090909	0.00568181818181818	0.0340909090909091	0.0170454545454545	0.0625	0.00568181818181818	0	0	0.00568181818181818	0	0.00284090909090909	0.0170454545454545	0.0113636363636364	0.0113636363636364	0.00568181818181818	0.00284090909090909	0.00568181818181818	0.00852272727272727	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N16.N17.1
Human_alphaherpesvirus_1_96N16.S30	0	0	0.00571428571428571	0.00285714285714286	0.00857142857142857	0	0	0	0.0257142857142857	0.0342857142857143	0.0171428571428571	0.00857142857142857	0	0.00285714285714286	0	0.00285714285714286	0.00285714285714286	0.0114285714285714	0.0142857142857143	0.00285714285714286	0	0.00285714285714286	0	0.00285714285714286	0.0257142857142857	0.0171428571428571	0.0571428571428571	0.0171428571428571	0.00571428571428571	0	0.0171428571428571	0	0.0142857142857143	0.0114285714285714	0.0228571428571429	0.00857142857142857	0	0	0.00571428571428571	0	0	0.00857142857142857	0.0114285714285714	0.00571428571428571	0.0142857142857143	0.02	0.02	0.00285714285714286	0.00571428571428571	0.00857142857142857	0.0228571428571429	0.0114285714285714	0	0	0.00285714285714286	0.00285714285714286	0.0142857142857143	0.0342857142857143	0.0685714285714286	0.0342857142857143	0	0	0.00285714285714286	0.00285714285714286	0.00285714285714286	0.0171428571428571	0.0257142857142857	0.0142857142857143	0.02	0.00285714285714286	0.0114285714285714	0.0114285714285714	0.00571428571428571	0.00571428571428571	0.0114285714285714	0.00857142857142857	0.00285714285714286	0.0228571428571429	0	0.00571428571428571	0.0314285714285714	0.0257142857142857	0.0657142857142857	0.02	0	0	0	0	0.00285714285714286	0.00571428571428571	0.0114285714285714	0.0114285714285714	0.00285714285714286	0	0.0114285714285714	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N16.S30
Human_alphaherpesvirus_1_96N17.S19	0	0	0	0	0	0	0	0	0.0425531914893617	0.0212765957446809	0	0	0	0	0	0	0	0	0.0425531914893617	0	0	0	0	0.0212765957446809	0.0212765957446809	0	0.0638297872340425	0.0212765957446809	0	0	0.0212765957446809	0	0.0212765957446809	0.0212765957446809	0.0638297872340425	0	0	0	0	0	0	0	0.0212765957446809	0	0.0212765957446809	0.0425531914893617	0	0	0.0212765957446809	0.0212765957446809	0.0212765957446809	0	0	0	0	0	0.0425531914893617	0.0638297872340425	0.0212765957446809	0.0638297872340425	0	0	0	0.0212765957446809	0	0	0.0212765957446809	0	0.0212765957446809	0.0212765957446809	0.0212765957446809	0	0	0	0	0	0.0212765957446809	0	0.0425531914893617	0	0.0212765957446809	0	0.0212765957446809	0.0212765957446809	0	0	0	0	0	0	0.0212765957446809	0	0	0	0.0212765957446809	0.0212765957446809	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N17.S19
Human_alphaherpesvirus_1_96N17.S31	0	0	0	0	0	0	0	0	0	0	0.0428571428571429	0.0142857142857143	0	0	0	0	0	0	0.0142857142857143	0	0	0	0	0	0.0142857142857143	0.0142857142857143	0.0428571428571429	0.0142857142857143	0	0	0	0	0.0285714285714286	0	0.0142857142857143	0	0	0	0	0	0	0.0142857142857143	0	0	0.0285714285714286	0	0.0285714285714286	0	0.0142857142857143	0.0285714285714286	0.0285714285714286	0.0142857142857143	0	0.0285714285714286	0.0285714285714286	0	0.0142857142857143	0.1	0.114285714285714	0.0285714285714286	0	0	0	0	0	0.0285714285714286	0.0285714285714286	0.0142857142857143	0	0.0571428571428571	0.0285714285714286	0	0	0.0285714285714286	0.0142857142857143	0	0	0	0	0	0.0142857142857143	0	0.0571428571428571	0.0142857142857143	0	0	0	0	0	0	0	0.0285714285714286	0.0142857142857143	0	0	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N17.S31
Human_alphaherpesvirus_1_96N18.S14	0.00235849056603774	0.00943396226415094	0.00707547169811321	0.00943396226415094	0	0	0.00235849056603774	0	0.0212264150943396	0.0235849056603774	0.0306603773584906	0.00235849056603774	0	0	0	0.00235849056603774	0.00707547169811321	0.00471698113207547	0.0165094339622642	0.00707547169811321	0.00471698113207547	0.00235849056603774	0.00707547169811321	0.00235849056603774	0.00471698113207547	0.0212264150943396	0.035377358490566	0.0117924528301887	0.00943396226415094	0.00707547169811321	0.00235849056603774	0	0.00707547169811321	0.0212264150943396	0.0259433962264151	0.0188679245283019	0	0.00235849056603774	0.00235849056603774	0	0.00471698113207547	0.0165094339622642	0.0165094339622642	0.00943396226415094	0.0117924528301887	0.0165094339622642	0.00943396226415094	0.00235849056603774	0.00707547169811321	0.00943396226415094	0.0212264150943396	0.0117924528301887	0	0.0212264150943396	0.0141509433962264	0.00471698113207547	0.0235849056603774	0.0330188679245283	0.0518867924528302	0.0542452830188679	0	0.0117924528301887	0.00471698113207547	0	0.00235849056603774	0.0141509433962264	0.0377358490566038	0.0141509433962264	0.00235849056603774	0.0212264150943396	0.0188679245283019	0.00471698113207547	0.00235849056603774	0.00471698113207547	0.00943396226415094	0.00235849056603774	0.00235849056603774	0.00707547169811321	0.00235849056603774	0	0.0259433962264151	0.0377358490566038	0.0400943396226415	0.0141509433962264	0.00471698113207547	0	0	0	0	0.00707547169811321	0.0141509433962264	0.0117924528301887	0.00235849056603774	0	0.00707547169811321	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N18.S14
Human_alphaherpesvirus_1_96N18.S29	0	0.0200573065902579	0.00859598853868195	0	0.00286532951289398	0	0.00286532951289398	0.00573065902578797	0.0171919770773639	0.0229226361031519	0.0143266475644699	0.00286532951289398	0	0.00573065902578797	0	0	0.00859598853868195	0.00573065902578797	0.0114613180515759	0.00573065902578797	0.00573065902578797	0.00286532951289398	0.00573065902578797	0.00286532951289398	0.0229226361031519	0.0343839541547278	0.0343839541547278	0.00286532951289398	0.00286532951289398	0.00573065902578797	0	0	0.0114613180515759	0.0286532951289398	0.0429799426934097	0	0	0.0114613180515759	0	0	0.0114613180515759	0.0171919770773639	0.00573065902578797	0.00859598853868195	0.00286532951289398	0.00573065902578797	0.0171919770773639	0.00859598853868195	0	0.00573065902578797	0.00859598853868195	0.0114613180515759	0.00286532951289398	0.00573065902578797	0.00286532951289398	0.00859598853868195	0.0114613180515759	0.0630372492836676	0.0830945558739255	0.0487106017191977	0	0.00286532951289398	0	0	0.00573065902578797	0.0200573065902579	0.0315186246418338	0.0171919770773639	0.0143266475644699	0.00573065902578797	0.0372492836676218	0.00859598853868195	0.00286532951289398	0.0229226361031519	0.0114613180515759	0.00573065902578797	0.00859598853868195	0	0.00573065902578797	0.00573065902578797	0.0171919770773639	0.0143266475644699	0.0372492836676218	0.00286532951289398	0	0	0	0	0.00286532951289398	0.0114613180515759	0.00859598853868195	0.00286532951289398	0.00573065902578797	0	0.00573065902578797	0.00573065902578797	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N18.S29
Human_alphaherpesvirus_1_96N19.N20.1	0	0.00480769230769231	0	0	0	0	0	0	0.0192307692307692	0.00961538461538462	0.0336538461538462	0.00961538461538462	0	0	0	0	0	0.0288461538461538	0.0240384615384615	0	0	0	0.00480769230769231	0.00480769230769231	0.00480769230769231	0.0240384615384615	0.0144230769230769	0.00480769230769231	0.00480769230769231	0	0	0.00480769230769231	0.0240384615384615	0.0336538461538462	0.0336538461538462	0.00961538461538462	0	0.00480769230769231	0	0.00480769230769231	0.00480769230769231	0.00480769230769231	0.0240384615384615	0.0192307692307692	0.00961538461538462	0.00480769230769231	0.0384615384615385	0.00961538461538462	0	0.0288461538461538	0.0144230769230769	0.00480769230769231	0	0.0144230769230769	0.00480769230769231	0	0.0144230769230769	0.0288461538461538	0.0961538461538462	0.00480769230769231	0.00480769230769231	0	0.00961538461538462	0	0	0.0192307692307692	0.0384615384615385	0.00961538461538462	0.00961538461538462	0.0240384615384615	0.00961538461538462	0.00961538461538462	0	0.00961538461538462	0.0144230769230769	0	0.00961538461538462	0.00480769230769231	0.00480769230769231	0.00480769230769231	0.0288461538461538	0.0240384615384615	0.0528846153846154	0.00961538461538462	0	0	0	0	0	0.0240384615384615	0.0144230769230769	0.00480769230769231	0.00480769230769231	0.00961538461538462	0.00961538461538462	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N19.N20.1
Human_alphaherpesvirus_1_96N19.N23	0	0.00546448087431694	0.00546448087431694	0	0	0	0	0	0.0163934426229508	0.0218579234972678	0.0273224043715847	0.00546448087431694	0	0	0.00546448087431694	0	0	0.00546448087431694	0	0	0.0218579234972678	0.00546448087431694	0	0	0.0163934426229508	0.0218579234972678	0.0163934426229508	0.00546448087431694	0	0.0109289617486339	0.0109289617486339	0	0.0218579234972678	0.0382513661202186	0.0273224043715847	0.00546448087431694	0	0	0.00546448087431694	0	0	0.0163934426229508	0.0163934426229508	0	0.00546448087431694	0	0.00546448087431694	0.0163934426229508	0.00546448087431694	0.00546448087431694	0.0109289617486339	0	0	0	0	0	0.0163934426229508	0.0765027322404372	0.131147540983607	0.0327868852459016	0	0	0.0109289617486339	0	0	0.00546448087431694	0.0109289617486339	0.0109289617486339	0.0163934426229508	0.0109289617486339	0.0109289617486339	0.0109289617486339	0	0.0327868852459016	0.00546448087431694	0.0109289617486339	0	0	0.00546448087431694	0.00546448087431694	0.0273224043715847	0.0382513661202186	0.0655737704918033	0.0109289617486339	0	0	0	0	0.0109289617486339	0.00546448087431694	0	0.0437158469945355	0	0	0.00546448087431694	0.00546448087431694	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N19.N23
Human_alphaherpesvirus_1_96N2.N1	0.015625	0	0	0	0	0	0	0	0	0.03125	0.015625	0	0	0	0	0	0	0.015625	0.015625	0.015625	0	0.015625	0	0	0	0.015625	0.0625	0	0	0.015625	0	0	0	0	0.0625	0.015625	0	0	0	0	0	0	0.015625	0.015625	0	0.015625	0.03125	0	0	0.015625	0.015625	0	0	0.015625	0.015625	0	0.03125	0.109375	0.03125	0	0	0.015625	0	0	0	0.046875	0.046875	0.015625	0	0	0	0.015625	0	0.015625	0.015625	0	0	0	0.015625	0	0.03125	0.03125	0.015625	0	0	0	0.015625	0	0.015625	0.015625	0.015625	0.015625	0.015625	0	0.03125	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N2.N1
Human_alphaherpesvirus_1_96N2.N24	0	0	0.0277777777777778	0	0	0	0	0	0	0.0277777777777778	0.0277777777777778	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0.0277777777777778	0.0277777777777778	0.0555555555555556	0	0	0	0.0138888888888889	0	0	0.0416666666666667	0.0416666666666667	0.0138888888888889	0	0	0	0	0	0.0694444444444444	0.0277777777777778	0.0277777777777778	0	0	0.0277777777777778	0	0	0.0138888888888889	0	0	0	0.0277777777777778	0	0	0	0	0.0277777777777778	0.0138888888888889	0	0	0.0138888888888889	0	0	0.0277777777777778	0.0555555555555556	0	0.0277777777777778	0	0.0277777777777778	0.0138888888888889	0	0.0277777777777778	0.0416666666666667	0	0.0138888888888889	0	0.0138888888888889	0	0.0138888888888889	0.0277777777777778	0.0416666666666667	0	0	0	0	0	0.0277777777777778	0.0277777777777778	0	0	0	0	0	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N2.N24
Human_alphaherpesvirus_1_96N20.N21	0	0	0.00264550264550265	0.00264550264550265	0	0	0	0	0.0132275132275132	0.0264550264550265	0.0634920634920635	0.00529100529100529	0	0	0	0	0	0.00264550264550265	0.00264550264550265	0.00264550264550265	0	0	0.00264550264550265	0	0.0105820105820106	0.0317460317460317	0.0211640211640212	0.00793650793650794	0.00264550264550265	0.0158730158730159	0.00793650793650794	0.00264550264550265	0.00793650793650794	0.0423280423280423	0.0317460317460317	0.0158730158730159	0	0.00529100529100529	0	0	0	0.0211640211640212	0.00529100529100529	0.00529100529100529	0.00264550264550265	0.0158730158730159	0.0264550264550265	0.00529100529100529	0.00264550264550265	0.0132275132275132	0.0264550264550265	0.00793650793650794	0.00529100529100529	0.00264550264550265	0.0132275132275132	0.00264550264550265	0.0132275132275132	0.0264550264550265	0.0952380952380952	0.0529100529100529	0	0.00264550264550265	0.00264550264550265	0.00264550264550265	0.00264550264550265	0.0317460317460317	0.0238095238095238	0.0132275132275132	0	0.0238095238095238	0.0211640211640212	0	0	0	0.0158730158730159	0	0.00793650793650794	0.0105820105820106	0.0158730158730159	0.00264550264550265	0.0158730158730159	0.0185185185185185	0.0740740740740741	0.00793650793650794	0.00264550264550265	0	0	0	0	0.00529100529100529	0.00264550264550265	0.00264550264550265	0.00264550264550265	0.00264550264550265	0.0105820105820106	0.00529100529100529	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N20.N21
Human_alphaherpesvirus_1_96N20.S16	0	0.0037593984962406	0.0037593984962406	0	0.0075187969924812	0	0	0.0075187969924812	0.018796992481203	0.0225563909774436	0.0300751879699248	0.0037593984962406	0	0.0075187969924812	0	0	0.0037593984962406	0.0112781954887218	0.0075187969924812	0.0112781954887218	0	0.0037593984962406	0.0075187969924812	0.0037593984962406	0.018796992481203	0.0150375939849624	0.0413533834586466	0.0112781954887218	0.0037593984962406	0	0.018796992481203	0.0037593984962406	0.0150375939849624	0.0112781954887218	0.0639097744360902	0.0037593984962406	0	0	0.0037593984962406	0	0.0075187969924812	0.0037593984962406	0.0075187969924812	0.0075187969924812	0.0150375939849624	0.018796992481203	0.0112781954887218	0	0.0037593984962406	0.0300751879699248	0.0075187969924812	0.0037593984962406	0	0.0150375939849624	0.0037593984962406	0	0.018796992481203	0.0601503759398496	0.116541353383459	0.0338345864661654	0	0.0037593984962406	0.0037593984962406	0	0	0.018796992481203	0.0300751879699248	0.0112781954887218	0.0037593984962406	0.0112781954887218	0.0075187969924812	0.0037593984962406	0.0112781954887218	0.0075187969924812	0	0.0075187969924812	0	0.0075187969924812	0.0075187969924812	0	0.0263157894736842	0.0300751879699248	0.0451127819548872	0.0075187969924812	0	0	0	0	0.0037593984962406	0.0037593984962406	0	0.0037593984962406	0.0075187969924812	0.0075187969924812	0	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N20.S16
Human_alphaherpesvirus_1_96N23.S10	0	0.00727272727272727	0.00363636363636364	0	0	0	0.00363636363636364	0	0.00363636363636364	0.00727272727272727	0.04	0.00727272727272727	0	0	0	0	0.0109090909090909	0.00727272727272727	0.0181818181818182	0.00727272727272727	0	0.00363636363636364	0.0145454545454545	0	0.00727272727272727	0.0109090909090909	0.0363636363636364	0.0109090909090909	0.00363636363636364	0	0.0109090909090909	0.00363636363636364	0.0218181818181818	0.0181818181818182	0.0545454545454545	0.0109090909090909	0	0	0	0.00363636363636364	0	0.00727272727272727	0.0509090909090909	0.00363636363636364	0.00363636363636364	0.00727272727272727	0.0290909090909091	0	0.00363636363636364	0.0290909090909091	0.0145454545454545	0.00363636363636364	0.00727272727272727	0.0109090909090909	0.00727272727272727	0	0.0145454545454545	0.0509090909090909	0.138181818181818	0.0690909090909091	0	0.00363636363636364	0.00363636363636364	0	0	0.0109090909090909	0.0145454545454545	0.00363636363636364	0.00727272727272727	0.0145454545454545	0.00363636363636364	0	0	0	0.0181818181818182	0.00727272727272727	0.00363636363636364	0.00363636363636364	0.00363636363636364	0.00727272727272727	0.0254545454545455	0.0145454545454545	0.0545454545454545	0.00363636363636364	0	0	0	0	0.00363636363636364	0	0.00363636363636364	0	0	0.00727272727272727	0.00363636363636364	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N23.S10
Human_alphaherpesvirus_1_96N23.S9	0.00448430493273543	0	0.0179372197309417	0.00448430493273543	0	0	0	0	0.00896860986547085	0.0224215246636771	0.0448430493273543	0	0	0	0	0	0.0134529147982063	0	0.0224215246636771	0.00896860986547085	0.00448430493273543	0.00448430493273543	0.00448430493273543	0	0.0134529147982063	0.0358744394618834	0.0403587443946188	0.0134529147982063	0.00448430493273543	0.00896860986547085	0.00896860986547085	0.00448430493273543	0.0134529147982063	0.0224215246636771	0.031390134529148	0.00448430493273543	0	0	0	0	0	0.00896860986547085	0.0179372197309417	0.00448430493273543	0.00448430493273543	0.0134529147982063	0.0224215246636771	0	0	0.0134529147982063	0.0134529147982063	0.0134529147982063	0	0	0	0	0.0134529147982063	0.0269058295964126	0.0672645739910314	0.0358744394618834	0	0	0.0134529147982063	0	0	0.00896860986547085	0.0179372197309417	0.0224215246636771	0	0.0179372197309417	0.0269058295964126	0.00448430493273543	0.00448430493273543	0.00448430493273543	0.0269058295964126	0.00896860986547085	0.00896860986547085	0	0.00448430493273543	0.00448430493273543	0.031390134529148	0.0358744394618834	0.0807174887892377	0.0134529147982063	0	0	0	0.00448430493273543	0.00448430493273543	0.0134529147982063	0	0.00896860986547085	0.00448430493273543	0	0.00896860986547085	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N23.S9
Human_alphaherpesvirus_1_96N24.N25	0	0	0	0.0102040816326531	0	0	0	0.0306122448979592	0.0204081632653061	0.0204081632653061	0.0510204081632653	0.0102040816326531	0	0	0	0	0	0	0.0102040816326531	0	0.0102040816326531	0	0	0	0	0.0102040816326531	0.0306122448979592	0	0	0	0.0408163265306122	0	0.0102040816326531	0.0306122448979592	0.0306122448979592	0.0306122448979592	0	0	0	0	0.0204081632653061	0.0102040816326531	0	0	0.0102040816326531	0.0102040816326531	0.0204081632653061	0	0	0.0102040816326531	0	0	0	0	0.0204081632653061	0	0.0102040816326531	0.0408163265306122	0.0816326530612245	0.0408163265306122	0	0	0	0	0.0102040816326531	0.0102040816326531	0	0	0.0204081632653061	0.0102040816326531	0.0204081632653061	0.0102040816326531	0.0204081632653061	0	0.0102040816326531	0	0	0	0.0204081632653061	0.0102040816326531	0.0204081632653061	0.0408163265306122	0.0918367346938776	0.0102040816326531	0	0	0.0204081632653061	0	0.0102040816326531	0.0204081632653061	0.0102040816326531	0	0	0.0102040816326531	0	0	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N24.N25
Human_alphaherpesvirus_1_96N24.S11	0.00639658848614072	0	0.00639658848614072	0.00213219616204691	0.00213219616204691	0.00426439232409382	0	0	0.0106609808102345	0.0149253731343284	0.0362473347547974	0.00426439232409382	0	0	0.00426439232409382	0	0.00426439232409382	0.0149253731343284	0.0127931769722814	0.00426439232409382	0.00426439232409382	0	0.0127931769722814	0	0.0149253731343284	0.0298507462686567	0.0405117270788913	0.00426439232409382	0.00852878464818763	0.00852878464818763	0	0.00213219616204691	0.0106609808102345	0.0213219616204691	0.0319829424307036	0.00426439232409382	0	0.00213219616204691	0.00426439232409382	0	0.00213219616204691	0.0149253731343284	0.0447761194029851	0.00639658848614072	0.00639658848614072	0.0149253731343284	0.00639658848614072	0	0.00426439232409382	0.00639658848614072	0.0170575692963753	0.00639658848614072	0	0.00852878464818763	0.00213219616204691	0.00213219616204691	0.0149253731343284	0.0362473347547974	0.0916844349680171	0.0405117270788913	0.00213219616204691	0	0.00639658848614072	0.00213219616204691	0.00426439232409382	0.0255863539445629	0.023454157782516	0.0149253731343284	0.00426439232409382	0.0127931769722814	0.0170575692963753	0.00639658848614072	0	0.0213219616204691	0.00213219616204691	0.00639658848614072	0.00426439232409382	0	0.00639658848614072	0.00639658848614072	0.0213219616204691	0.0191897654584222	0.0597014925373134	0.0191897654584222	0.00426439232409382	0	0	0	0.00426439232409382	0.00852878464818763	0.00852878464818763	0.0149253731343284	0.00639658848614072	0.00639658848614072	0.00426439232409382	0.00213219616204691	Human_alphaherpesvirus_1_96	Human_alphaherpesvirus_1_96N24.S11
